ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2013,TODOS,AMBAS,BRASIL,RUSO,46,PORTUGUÉS::46,COSAC & NAIFY EDICOES LTDA::18~~CONHECIMENTO EDITORIAL LTDA.::8~~L&PM EDITORES::3~~EXPRESSAO POPULAR::2~~GRUPO SM::2,Literaturas de otras lenguas::24~~Fenómenos paranormales::8~~Literatura portuguesa::5~~Filosofía y teoría. educación para objetivos específicos::2~~Lectura y uso de otros medios de información para gente joven::2
2013,TODOS,AMBAS,RESTO DE LATAM,ALEMÁN,234,ESPAÑOL::233~~MULTILINGÜE::1,PANAMERICANA LIBRERIA Y PAPELERIA::93~~FONDO DE CULTURA ECONOMICA MEXICO::26~~GRUPO SANTILLANA::18~~SANTILLANA EDICIONES GENERALES::15~~EDICIONES COYOACAN::7,Literatura infantil::76~~LITERATURA Y RETÓRICA::27~~FILOSOFÍA Y PSICOLOGÍA::9~~Literatura de las lenguas germánicas::7~~Filosofía de Alemania y Austria::6
2013,TODOS,AMBAS,RESTO DE LATAM,ESPAÑOL,361,MULTILINGÜE::205~~INGLÉS::114~~PORTUGUÉS::12~~ALEMÁN::8~~ITALIANO::7,LA TORRE DEL VIGIA::66~~ARMENTA MALPICA LUIS::23~~GRUPO SANTILLANA::17~~G12 EDITORES SAS::14~~EDITORIAL GRAFICA BORDES::13,La Biblia::66~~Poesía española::35~~Literatura infantil::27~~Lenguas extranjeras en la escuela primaria   Libros de texto::18~~Cristianismo Teología cristiana::14
2013,TODOS,AMBAS,RESTO DE LATAM,FRANCÉS,335,ESPAÑOL::316~~MULTILINGÜE::18~~INGLÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::38~~PANAMERICANA LIBRERIA Y PAPELERIA::34~~GRUPO PLANETA::25~~EDICIONES LAROUSSE::15~~GRUPO SANTILLANA::14,Literatura infantil::84~~Novelística francesa::36~~LITERATURA Y RETÓRICA::24~~Sociología y antropología::11~~Poesía francesa::10
2013,TODOS,AMBAS,RESTO DE LATAM,GRIEGO,13,ESPAÑOL::11~~MULTILINGÜE::2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~COMERCIALIZADORA CONO SUR LTDA::1~~EDICIONES CASTILLO::1~~EDICIONES TACITAS::1~~EDITORES MEXICANOS UNIDOS::1,Literaturas helénicas  Literatura griega clásica::3~~Literatura infantil::2~~Etimología::1~~Filosofía antigua. medieval. oriental::1~~LENGUAS::1
2013,TODOS,AMBAS,RESTO DE LATAM,INGLÉS,2521,ESPAÑOL::2485~~MULTILINGÜE::19~~INGLÉS::12~~PAPIAMENTO::2~~PORTUGUÉS::2,SANTILLANA EDICIONES GENERALES::262~~PANAMERICANA LIBRERIA Y PAPELERIA::254~~EDITORIAL OCEANO::191~~CENGAGE LEARNING::150~~GRUPO PLANETA::132,Literatura infantil::552~~Novelística inglesa::89~~LITERATURA Y RETÓRICA::88~~Literatura inglesa e inglesa antigua::82~~Ciencias médicas  Medicina::74
2013,TODOS,AMBAS,RESTO DE LATAM,ITALIANO,165,ESPAÑOL::160~~INGLÉS::2~~ITALIANO::2~~MULTILINGÜE::1,PANAMERICANA LIBRERIA Y PAPELERIA::42~~SOCIEDAD DE SAN PABLO::32~~OBRA NACIONAL DE LA BUENA PRENSA::10~~EDITORIAL OCEANO::8~~GRUPO PLANETA::7,Literatura infantil::39~~RELIGIÓN::24~~LITERATURA Y RETÓRICA::10~~Derecho::9~~Literatura italiana. rumana. retorromana::9
2013,TODOS,AMBAS,RESTO DE LATAM,JAPONÉS,11,ESPAÑOL::11,PETRA EDICIONES::3~~GRUPO PLANETA::2~~SIGLO DEL HOMBRE EDITORES LTDA::2~~BID & CO. EDITOR::1~~EDITORIAL OCEANO::1,Literatura infantil::5~~Literatura japonesa::3~~Educación. investigación. temas relacionados con los Animales::1~~Gente joven::1~~LITERATURA Y RETÓRICA::1
2013,TODOS,AMBAS,RESTO DE LATAM,LENGUA NO DETERMINADA,1208,LENGUA NO DETERMINADA::1002~~ESPAÑOL::154~~MULTILINGÜE::46~~INGLÉS::2~~K’ICHE’::2,GRUPO PLANETA::96~~EDITORIAL SUDAMERICANA::94~~V & R EDITORAS S.A.::86~~TUSQUETS EDITORES::57~~CATAPULTA CHILDREN ENTERTAINMENT S.A.::45,Novelística inglesa::97~~Fiestas y entretenimientos::75~~Novelística española::69~~Sistemas. escuelas. puntos de vista de la psicología::46~~Experiencia. práctica. vida cristianas::44
2013,TODOS,AMBAS,RESTO DE LATAM,MULTILINGÜE,19,MULTILINGÜE::15~~ESPAÑOL::4,"PLURALIA EDICIONES E IMPRESIONES::7~~CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL::3~~SOLAR, SERVICIOS EDITORIALES::3~~EDICIONES CUBARTE::1~~EDITORIAL NAHUATL::1",Poesía española::6~~Literatura coreana::4~~Literatura folclórica::2~~Danzas sociales. folclóricas. nacionales::1~~FILOSOFÍA Y PSICOLOGÍA::1
2013,TODOS,AMBAS,RESTO DE LATAM,PORTUGUÉS,177,ESPAÑOL::160~~MULTILINGÜE::17,GRUPO PLANETA::25~~FONDO DE CULTURA ECONOMICA MEXICO::13~~EDICIONES DABAR::10~~EDITORIAL COMERCIAL::9~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::8,Literatura infantil::29~~Novelística portuguesa::27~~RELIGIÓN::13~~Literatura portuguesa::11~~Poesía portuguesa::9
2013,TODOS,AMBAS,RESTO DE LATAM,RUSO,18,ESPAÑOL::18,EDUCACTIVA::3~~UNIVERSIDAD VERACRUZANA::3~~CARRION PAREDES JUAN - GRAFICAS EDITHOR::2~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~CHANCACAZO PUBLICACIONES SPA::1,Literaturas eslavas orientales  Literatura rusa::4~~Literatura infantil::3~~Novelística rusa::2~~Artes recreativas y de la actuación::1~~Biografía Mujeres::1
2013,TODOS,AUTOR-EDITOR,BRASIL,ESPAÑOL,5,PORTUGUÉS::5,LUIZA MONTEIRO DE CASTRO SILVA DUTRA::2~~ELIEZER FALEIROS DE CARVALHO::1~~SUELI BRESSAN MARTINS GIL - ME::1~~VALDEMAR ABRANTES SOARES SOBRINHO::1,Derecho::1~~Fenómenos paranormales::1~~Historia del cristianismo y de la iglesia cristiana::1~~Literaturas española y portuguesa::1~~Moral cristiana y teología piadosa::1
2013,TODOS,AUTOR-EDITOR,BRASIL,FRANCÉS,4,PORTUGUÉS::4,ANDRE FELIPE GOMES FERNANDES -::3~~LUIZ FERNANDO SERRA MOURA CORREIA::1,FILOSOFÍA Y PSICOLOGÍA::2~~Filosofía moderna occidental::1~~Historia general de Europa::1
2013,TODOS,AUTOR-EDITOR,BRASIL,HEBREO,1,PORTUGUÉS::1,ALBERT ROUBEN BATTAT EIRELI - ME::1,RELIGIÓN::1
2013,TODOS,AUTOR-EDITOR,BRASIL,INGLÉS,55,PORTUGUÉS::55,CELES JANUARIO GARCIA JUNIOR::8~~MARIA AMELIA RODAS DE CARVALHO::7~~LORI ANN FROST::3~~RACHEL GONTIJO DE ARAUJO - ME::3~~ELIANE GALLUCCI-ME::2,Metafísica::7~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::5~~LENGUAS::4~~Fotografía y fotografías::3~~Literaturas de otras lenguas::3
2013,TODOS,AUTOR-EDITOR,BRASIL,LENGUA NO DETERMINADA,31,LENGUA NO DETERMINADA::31,LUCIANO PARREIRA BUCHMANN::4~~ANDRE FELIPE GOMES FERNANDES -::3~~BRUNO NOVAES SILVEIRA::2~~GIVALDO ZEFERINO DA SILVA::2~~SERGIO OLIVEIRA DA SILVA CARVALHO::2,Arquitectura::3~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::3~~Dibujo y artes decorativas::2~~FILOSOFÍA Y PSICOLOGÍA::2~~Literatura portuguesa::2
2013,TODOS,AUTOR-EDITOR,BRASIL,PORTUGUÉS,71,INGLÉS::55~~ESPAÑOL::11~~ITALIANO::2~~ALEMÁN::1~~ESPERANTO::1,MARCELO MARIO DE OLIVEIRA CULTURAL::4~~DIVAL BUFOLIN::3~~ANDRE FELIPE GOMES FERNANDES -::2~~CARLOS ROBERTO LOPES DE SOUZA::2~~DIEGO EDUARDO DA SILVA SARDAO::2,Literatura portuguesa::9~~Novelística portuguesa::9~~Fotografía y fotografías::6~~Epistemología. causalidad. género humano::4~~FILOSOFÍA Y PSICOLOGÍA::4
2013,TODOS,AUTOR-EDITOR,BRASIL,RUMANO,1,PORTUGUÉS::1,NICOLAS RAMANUSH LEITE::1,Costumbres. etiqueta. folclor::1
2013,TODOS,AUTOR-EDITOR,BRASIL,RUSO,2,PORTUGUÉS::2,ANDREY BUDAEV::2,Ciencia política (Política y gobierno)::1~~Costumbres. etiqueta. folclor::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,ALEMÁN,4,ESPAÑOL::4,"MARTINEZ SARMIENTO, LUIS ALBERTO::2~~ISLA MORAGA, ANA MARIA::1~~MACEDO DOMINGUEZ, RICARDO::1",Literatura holandesa::1~~Literatura infantil::1~~Metafísica::1~~Novelística francesa::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,ESPAÑOL,91,INGLÉS::44~~MULTILINGÜE::42~~ITALIANO::2~~PORTUGUÉS::2~~ALEMÁN::1,"BARRIENTOS BOZA, RODOLFO::6~~MORENO AGUILA, OMAR ENRIQUE::4~~ANDRADE ESCOBAR, CARMEN::3~~LOPERA MARTINEZ, CARLOS AUGUSTO::3~~RIVERA RIVERA, MIGUEL::3",Novelística española::7~~GENERALIDADES::6~~Fotografía y fotografías::5~~Literatura infantil::5~~Poesía española::5
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,FRANCÉS,10,ESPAÑOL::10,"VANILLA PLANIFOLIA::3~~BURNEO SALAZAR, CRISTINA SOLEDAD::1~~GIL VARGAS JUAN CARLOS::1~~GOMEZ BOTERO, GLORIA ELENA::1~~MACEDO DOMINGUEZ, RICARDO::1",Novelística francesa::2~~Crítica de la literatura::1~~Educación. investigación. temas relacionados con la filosofía::1~~Ensayos franceses::1~~Inconsciente (el) Subconsciente (el)::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,GUARANÍ,1,GUARANÍ::1,CLAUDIA DENISE CANDIA FLORENTIN::1,LENGUAS::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,HEBREO,1,ESPAÑOL::1,"LEWINSKY CHIPKIEWICZ, SALOMON::1",Literaturas española y portuguesa::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,HÚNGARO,1,ESPAÑOL::1,"ESCALES BARBAL, JOSE::1",Derecho laboral. social. educativo. cultural::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,INGLÉS,38,ESPAÑOL::23~~MULTILINGÜE::9~~INGLÉS::6,"OSPINO PINEDO, MONICA ESTHER::6~~LOPEZ VEGA, RICARDO ANDRES::2~~MORENO MORALES, ROSA MARIA IMELDA::2~~PEREZ BAZAN CARLOS::2~~SERRANO GALVIS, PILAR::2",RELIGIÓN::6~~Alimentos::2~~Alimentos y bebidas::2~~Educación::2~~GEOGRAFÍA E HISTORIA::2
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,ITALIANO,2,ESPAÑOL::2,"ARCILA OSORIO, SILVIA CONSUELO::1~~PIZARRO VELASQUEZ, EDSON EVARISTO::1",RELIGIÓN::1~~Retórica del teatro::1
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,LENGUA NO DETERMINADA,88,LENGUA NO DETERMINADA::57~~MULTILINGÜE::22~~ESPAÑOL::9,"LOPEZ WINNE, HERNAN::11~~GIANNA, SERGIO DANIEL::6~~RODRIGUEZ RAMOS, RAFAEL MARCELO::4~~ALVAREZ FANEGO, JUAN EZEQUIEL::3~~CRISTOFARO, SALVADOR::3",Bibliotecas escolares::6~~Filosofía moderna occidental::6~~Problemas y bienestar sociales en general::6~~Judaísmo::3~~Biografía. genealogía. insignias::2
2013,TODOS,AUTOR-EDITOR,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::4~~MULTILINGÜE::2,"RAMOS DE ECHANDIA, MARTHA ESPERANZA::2~~DE CASTRO MENDONCA FONTES, ELIZABETH APARECIDA::1~~IAMAMOTO, SUE A S::1~~TRUJILLO VILLEGAS, EUGENIO::1~~VANILLA PLANIFOLIA::1",Literaturas de otras lenguas::2~~Análisis::1~~Ciencia política (Política y gobierno)::1~~Educación. investigación. temas relacionados con las Artes::1~~Problemas y servicios sociales; asociaciones::1
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,ALEMÁN,290,PORTUGUÉS::289~~ESPAÑOL::1,EDITORA VOZES::20~~L&PM EDITORES::19~~COSAC & NAIFY EDICOES LTDA::18~~VERGARA & RIBA EDITORAS S.A.::12~~PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS::10,Literatura de las lenguas germánicas::36~~Psicología::27~~Literatura portuguesa::26~~LITERATURA Y RETÓRICA::18~~Cristianismo Teología cristiana::17
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,ESPAÑOL,579,PORTUGUÉS::574~~INGLÉS::3~~ITALIANO::1~~MULTILINGÜE::1,VERGARA & RIBA EDITORAS S.A.::36~~EDITORA DMR LTDA::25~~TUVA EDITORA LTDA::25~~INNOVANT EDITORA LTDA::24~~EDITORA OBJETIVA LTDA::23,Literaturas de otras lenguas::97~~LITERATURA Y RETÓRICA::63~~Literaturas española y portuguesa::58~~Literatura portuguesa::35~~Educación::33
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,FRANCÉS,639,PORTUGUÉS::638~~INGLÉS::1,EDITORA NEMO LTDA-ME::52~~L&PM EDITORES::48~~COSAC & NAIFY EDICOES LTDA::39~~PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS::34~~AUTENTICA EDITORA::24,Literatura de las lenguas romances::103~~Literaturas de otras lenguas::64~~Confesiones y sectas cristianas::25~~LITERATURA Y RETÓRICA::20~~Música::19
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,GRIEGO,24,PORTUGUÉS::24,EDITORA PENSAMENTO-CULTRIX::3~~EDITORA VOZES::3~~L&PM EDITORES::3~~COSAC & NAIFY EDICOES LTDA::2~~SOCIEDADE BIBLICA DO BRASIL::2,Literaturas helénicas  Literatura griega clásica::6~~Filosofía antigua. medieval. oriental::3~~Cristianismo Teología cristiana::2~~La Biblia::2~~Literaturas de otras lenguas::2
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,HEBREO,20,PORTUGUÉS::20,EDITORA MAAYANOT LTDA::6~~BV FILMS EDITORA LTDA::5~~EDITORA SCHWARCZ::3~~F. L. ENCADERNACAO E EDITORA LTDA-ME::2~~EDITORA OBJETIVA LTDA::1,La Biblia::7~~Literaturas afroasiáticas (camitosemíticas) Literaturas semíticas::2~~Literaturas de otras lenguas::2~~Literatura portuguesa::1~~Novelística inglesa::1
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,INGLÉS,6773,PORTUGUÉS::6657~~KICHWA::26~~MULTILINGÜE::23~~ESPAÑOL::15~~LENGUAS ÍNDICAS::12,CIRANDA CULTURAL::592~~EDITORA SCHWARCZ::266~~LTC - LIVROS TECNICOS E CIENTIFICOS EDITORA::235~~EDITORA BEST SELLER::183~~DIFUSAO CULTURAL DO LIVRO LTDA::165,LITERATURA Y RETÓRICA::662~~Literaturas de otras lenguas::568~~Ciencias médicas  Medicina::329~~Literatura inglesa e inglesa antigua::310~~Literatura portuguesa::261
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,ITALIANO,321,PORTUGUÉS::321,PIA SOCIEDADE FILHAS DE SAO PAULO::33~~EDITORA FUNDAMENTO EDUCACIONAL LTDA::21~~EMPRESA FOLHA DA MANHA S.A.::21~~EDITORA PEQUENA ZAHAR LTDA::17~~LIBRIS EDITORA LTDA.::17,Literaturas de otras lenguas::41~~Literatura italiana. rumana. retorromana::32~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::22~~Confesiones y sectas cristianas::21~~RELIGIÓN::20
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,JAPONÉS,217,PORTUGUÉS::217,JAPORAMA EDITORA E COMUNICACAO::118~~GRUPO PANINI::34~~NEW POP EDITORA LTDA-ME::18~~SEICHO-NO-IE DO BRASIL::13~~L&PM EDITORES::8,Dibujos animados. caricaturas. tiras caminas::125~~Artes gráficas Arte de grabar y grabados::18~~Metafísica::13~~Literaturas de otras lenguas::9~~Dibujo y artes decorativas::8
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,LENGUA NO DETERMINADA,1240,LENGUA NO DETERMINADA::1235~~PORTUGUÉS::5,CIRANDA CULTURAL::118~~SARAIVA SA LIVREIROS EDITORES::63~~EDITORA SCHWARCZ::43~~DIFUSAO CULTURAL DO LIVRO LTDA::35~~LTC - LIVROS TECNICOS E CIENTIFICOS EDITORA::32,LITERATURA Y RETÓRICA::145~~Literaturas de otras lenguas::100~~Literatura portuguesa::71~~Educación::56~~Lectura y uso de otros medios de información para gente joven::53
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,PORTUGUÉS,397,INGLÉS::239~~ESPAÑOL::103~~MULTILINGÜE::21~~ITALIANO::10~~LIBRAS::10,EDITORA DUBOLSINHO LTDA::24~~EDITORA FUNDAMENTO EDUCACIONAL LTDA::23~~CIRANDA CULTURAL::19~~CENTRO DIFUSOR DE CULTURA LTDA::17~~AAATCHIM! EDITORIAL LTDA::13,Literatura portuguesa::102~~LITERATURA Y RETÓRICA::35~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::32~~Educación::22~~Literaturas de otras lenguas::20
2013,TODOS,EDITORIAL COMERCIAL,BRASIL,RUSO,45,PORTUGUÉS::45,COSAC & NAIFY EDICOES LTDA::18~~CONHECIMENTO EDITORIAL LTDA.::8~~L&PM EDITORES::3~~EXPRESSAO POPULAR::2~~GRUPO SM::2,Literaturas de otras lenguas::24~~Fenómenos paranormales::8~~Literatura portuguesa::5~~Filosofía y teoría. educación para objetivos específicos::2~~Lectura y uso de otros medios de información para gente joven::2
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,ALEMÁN,213,ESPAÑOL::212~~MULTILINGÜE::1,PANAMERICANA LIBRERIA Y PAPELERIA::93~~FONDO DE CULTURA ECONOMICA MEXICO::26~~GRUPO SANTILLANA::18~~SANTILLANA EDICIONES GENERALES::15~~EDICIONES COYOACAN::7,Literatura infantil::76~~LITERATURA Y RETÓRICA::27~~Filosofía de Alemania y Austria::6~~Literatura de las lenguas germánicas::6~~Novelística alemana::6
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,ESPAÑOL,326,MULTILINGÜE::186~~INGLÉS::99~~PORTUGUÉS::11~~ALEMÁN::8~~ITALIANO::7,LA TORRE DEL VIGIA::66~~ARMENTA MALPICA LUIS::23~~GRUPO SANTILLANA::17~~G12 EDITORES SAS::14~~EDITORIAL GRAFICA BORDES::13,La Biblia::66~~Poesía española::35~~Literatura infantil::27~~Lenguas extranjeras en la escuela primaria   Libros de texto::18~~Cristianismo Teología cristiana::14
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,FRANCÉS,304,ESPAÑOL::286~~MULTILINGÜE::17~~INGLÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::38~~PANAMERICANA LIBRERIA Y PAPELERIA::34~~GRUPO PLANETA::25~~EDICIONES LAROUSSE::15~~GRUPO SANTILLANA::14,Literatura infantil::84~~Novelística francesa::36~~LITERATURA Y RETÓRICA::24~~Poesía francesa::8~~Ensayos franceses::7
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,GRIEGO,9,ESPAÑOL::8~~MULTILINGÜE::1,COMERCIALIZADORA CONO SUR LTDA::1~~EDICIONES CASTILLO::1~~EDICIONES TACITAS::1~~EDITORES MEXICANOS UNIDOS::1~~EDITORIAL ATENEA LTDA.::1,Literatura infantil::2~~Literaturas helénicas  Literatura griega clásica::2~~Filosofía antigua. medieval. oriental::1~~La Biblia::1~~Literatura griega moderna::1
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,HEBREO,13,ESPAÑOL::11~~MULTILINGÜE::2,EDICIONES CASTILLO::2~~FONDO DE CULTURA ECONOMICA MEXICO::2~~SANTILLANA EDICIONES GENERALES::2~~ARTE Y ESCENA EDICIONES::1~~EDICIONES B::1,Literatura hebrea::4~~Literatura infantil::3~~Literatura yiddish::2~~La Biblia::1~~Novelística española::1
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,INGLÉS,2405,ESPAÑOL::2374~~MULTILINGÜE::15~~INGLÉS::11~~PAPIAMENTO::2~~PORTUGUÉS::2,SANTILLANA EDICIONES GENERALES::262~~PANAMERICANA LIBRERIA Y PAPELERIA::254~~EDITORIAL OCEANO::191~~CENGAGE LEARNING::150~~GRUPO PLANETA::132,Literatura infantil::552~~LITERATURA Y RETÓRICA::88~~Novelística inglesa::86~~Literatura inglesa e inglesa antigua::82~~Ciencias médicas  Medicina::74
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,ITALIANO,154,ESPAÑOL::149~~INGLÉS::2~~ITALIANO::2~~MULTILINGÜE::1,PANAMERICANA LIBRERIA Y PAPELERIA::42~~SOCIEDAD DE SAN PABLO::32~~OBRA NACIONAL DE LA BUENA PRENSA::10~~EDITORIAL OCEANO::8~~GRUPO PLANETA::7,Literatura infantil::39~~RELIGIÓN::23~~LITERATURA Y RETÓRICA::10~~Literatura italiana. rumana. retorromana::9~~Novelística italiana::9
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,JAPONÉS,11,ESPAÑOL::11,PETRA EDICIONES::3~~GRUPO PLANETA::2~~SIGLO DEL HOMBRE EDITORES LTDA::2~~BID & CO. EDITOR::1~~EDITORIAL OCEANO::1,Literatura infantil::5~~Literatura japonesa::3~~Educación. investigación. temas relacionados con los Animales::1~~Gente joven::1~~LITERATURA Y RETÓRICA::1
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,LENGUA NO DETERMINADA,1136,LENGUA NO DETERMINADA::992~~ESPAÑOL::104~~MULTILINGÜE::34~~INGLÉS::2~~K’ICHE’::2,GRUPO PLANETA::96~~EDITORIAL SUDAMERICANA::94~~V & R EDITORAS S.A.::86~~TUSQUETS EDITORES::57~~CATAPULTA CHILDREN ENTERTAINMENT S.A.::45,Novelística inglesa::97~~Fiestas y entretenimientos::75~~Novelística española::69~~Experiencia. práctica. vida cristianas::44~~Sistemas. escuelas. puntos de vista de la psicología::44
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,MULTILINGÜE,14,MULTILINGÜE::10~~ESPAÑOL::4,"PLURALIA EDICIONES E IMPRESIONES::7~~SOLAR, SERVICIOS EDITORIALES::3~~EDICIONES CUBARTE::1~~EDITORIAL NAHUATL::1~~ORENDAIN CALDERA,JORGE ANTONIO::1",Poesía española::6~~Literatura coreana::4~~Danzas sociales. folclóricas. nacionales::1~~FILOSOFÍA Y PSICOLOGÍA::1~~Literatura infantil::1
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,PORTUGUÉS,165,ESPAÑOL::150~~MULTILINGÜE::15,GRUPO PLANETA::25~~FONDO DE CULTURA ECONOMICA MEXICO::13~~EDICIONES DABAR::10~~EDITORIAL COMERCIAL::9~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::8,Literatura infantil::29~~Novelística portuguesa::27~~RELIGIÓN::13~~Literatura portuguesa::11~~Poesía portuguesa::9
2013,TODOS,EDITORIAL COMERCIAL,RESTO DE LATAM,RUSO,13,ESPAÑOL::13,EDUCACTIVA::3~~CARRION PAREDES JUAN - GRAFICAS EDITHOR::2~~CHANCACAZO PUBLICACIONES SPA::1~~EDICIONES B::1~~EDICIONES SIN NOMBRE::1,Literatura infantil::3~~Literaturas eslavas orientales  Literatura rusa::3~~Biografía Mujeres::1~~Filosofía moderna occidental::1~~Ingeniería de computadores::1
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,ALEMÁN,7,PORTUGUÉS::7,"UNIVERSIDADE DE SAO PAULO::3~~UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO::2~~FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA, TECNOLOGIA E DA CULTURA::1~~UNIVERSIDADE DO CAVALO LTDA-EPP::1",Poesía portuguesa::2~~Historia. descripción. evaluación crítica de más de dos literaturas::1~~Literatura de las lenguas germánicas::1
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,CATALÁN,1,PORTUGUÉS::1,UNIVERSIDADE FEDERAL DE MINAS GERAIS::1,LENGUAS::1
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,ESPAÑOL,11,PORTUGUÉS::11,"FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA, TECNOLOGIA E DA CULTURA::3~~SENAC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL::2~~UNIVERSIDADE ESTADUAL DE CAMPINAS::2~~UNIVERSIDADE FEDERAL DE UBERLANDIA::2~~FUNDACAO UNIVERSITARIA DO DESENVOLVIMENTO DO OESTE::1",Filosofía y teoría de la literatura::3~~Costumbres. etiqueta. folclor::2~~Educación::2~~CIENCIAS SOCIALES::1~~Ciencia política (Política y gobierno)::1
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,FRANCÉS,35,PORTUGUÉS::35,SENAC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL::10~~UNIVERSIDADE ESTADUAL DE CAMPINAS::8~~UNIVERSIDADE FEDERAL DE MINAS GERAIS::8~~FUNDACAO DE APOIO A UNIVERSIDADE FEDERAL DE SAO PAULO::3~~FACULDADE DE ARQUITETURA E URBANISMO DA UNIVERSIDADE DE SAO PAULO::1,Filosofía moderna occidental::6~~Economía doméstica y vida familiar::5~~Arquitectura::3~~CIENCIAS SOCIALES::3~~Lingüística::3
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,GRIEGO,1,PORTUGUÉS::1,UNIVERSIDADE FEDERAL DE MINAS GERAIS::1,Literaturas helénicas  Literatura griega clásica::1
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,INGLÉS,40,PORTUGUÉS::40,SENAC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL::15~~UNIVERSIDADE ESTADUAL DE CAMPINAS::6~~UNIVERSIDADE FEDERAL DE MINAS GERAIS::6~~EDITORA DA UNIVERSIDADE DE SANTA CRUZ DO SUL::3~~UNIVERSIDADE DE SAO PAULO::3,Gerencia y servicios auxiliares::4~~Economía doméstica y vida familiar::3~~CIENCIAS SOCIALES::2~~Ciencias médicas  Medicina::2~~Costumbres. etiqueta. folclor::2
2013,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,ITALIANO,6,PORTUGUÉS::6,"UNIVERSIDADE FEDERAL DE MINAS GERAIS::2~~FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA, TECNOLOGIA E DA CULTURA::1~~FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS::1~~UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO::1~~UNIVERSIDADE ESTADUAL DE CAMPINAS::1",Literatura italiana. rumana. retorromana::2~~Ciencia política (Política y gobierno)::1~~FILOSOFÍA Y PSICOLOGÍA::1~~GEOGRAFÍA E HISTORIA::1~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1
