PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
Costa Rica,2022,TODOS,AMBAS,Larga Cola,10,1.0,0.0,2,ITALIANO,1
Costa Rica,2022,TODOS,AUTOR-EDITOR,Top 10%,1,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2022,TODOS,AUTOR-EDITOR,10% - 20%,2,2.0,0.0,1,INGLÉS,2
Costa Rica,2022,TODOS,AUTOR-EDITOR,20% - 30%,3,2.0,0.0,1,ESPAÑOL,2
Costa Rica,2022,TODOS,AUTOR-EDITOR,30% - 40%,4,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,AUTOR-EDITOR,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,AUTOR-EDITOR,50% - 60%,6,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,AUTOR-EDITOR,60% - 70%,7,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,AUTOR-EDITOR,70% - 80%,8,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,AUTOR-EDITOR,80% - 90%,9,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,Top 10%,1,4.0,0.0,1,ESPAÑOL,4
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,10% - 20%,2,3.0,0.0,1,INGLÉS,3
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,20% - 30%,3,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,40% - 50%,5,1.0,0.0,1,FRANCÉS,1
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,50% - 60%,6,1.0,0.0,1,PORTUGUÉS,1
Costa Rica,2022,TODOS,EDITORIAL COMERCIAL,60% - 70%,7,1.0,0.0,1,HINDÍ,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,Top 10%,1,15.0,0.0,1,CHINO,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,Top 10%,1,15.0,0.0,1,ESPAÑOL,4
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,Top 10%,1,15.0,0.0,1,FRANCÉS,2
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,Top 10%,1,15.0,0.0,1,INGLÉS,8
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,10% - 20%,2,2.0,0.0,1,ESPAÑOL,2
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,20% - 30%,3,2.0,0.0,1,ALEMÁN,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,20% - 30%,3,2.0,0.0,1,FRANCÉS,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,30% - 40%,4,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,50% - 60%,6,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,EDITORIAL UNIVERSITARIA,60% - 70%,7,1.0,0.0,1,ITALIANO,1
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,23.0,0.0,1,INGLÉS,23
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,4.0,0.0,1,ESPAÑOL,4
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,2.0,0.0,1,ESPAÑOL,2
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,50% - 60%,6,2.0,0.0,1,HINDÍ,1
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,50% - 60%,6,2.0,0.0,1,ÁRABE,1
Costa Rica,2022,TODOS,ENTIDAD PRIVADA NO EDITORIAL,60% - 70%,7,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,ENTIDAD PÚBLICA,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,ENTIDAD PÚBLICA,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,ENTIDAD PÚBLICA,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2022,TODOS,OTROS,Top 10%,1,1.0,0.0,1,INGLÉS,1
Costa Rica,2022,TODOS,TODOS,Top 10%,1,14.0,9.54,3,CHINO,1
Costa Rica,2022,TODOS,TODOS,Top 10%,1,14.0,9.54,3,ESPAÑOL,8
Costa Rica,2022,TODOS,TODOS,Top 10%,1,14.0,9.54,3,FRANCÉS,2
Costa Rica,2022,TODOS,TODOS,Top 10%,1,14.0,9.54,3,INGLÉS,31
Costa Rica,2022,TODOS,TODOS,10% - 20%,2,3.33,0.58,3,ESPAÑOL,7
Costa Rica,2022,TODOS,TODOS,10% - 20%,2,3.33,0.58,3,INGLÉS,3
Costa Rica,2022,TODOS,TODOS,20% - 30%,3,2.5,0.58,4,ESPAÑOL,8
Costa Rica,2022,TODOS,TODOS,20% - 30%,3,2.5,0.58,4,INGLÉS,2
Costa Rica,2022,TODOS,TODOS,30% - 40%,4,2.0,0.0,3,ESPAÑOL,4
Costa Rica,2022,TODOS,TODOS,30% - 40%,4,2.0,0.0,3,HINDÍ,1
Costa Rica,2022,TODOS,TODOS,30% - 40%,4,2.0,0.0,3,ÁRABE,1
Costa Rica,2022,TODOS,TODOS,40% - 50%,5,1.25,0.5,4,ALEMÁN,1
Costa Rica,2022,TODOS,TODOS,40% - 50%,5,1.25,0.5,4,FRANCÉS,1
Costa Rica,2022,TODOS,TODOS,40% - 50%,5,1.25,0.5,4,INGLÉS,3
Costa Rica,2022,TODOS,TODOS,50% - 60%,6,1.0,0.0,3,ESPAÑOL,2
Costa Rica,2022,TODOS,TODOS,50% - 60%,6,1.0,0.0,3,INGLÉS,1
Costa Rica,2022,TODOS,TODOS,60% - 70%,7,1.0,0.0,3,ESPAÑOL,1
Costa Rica,2022,TODOS,TODOS,60% - 70%,7,1.0,0.0,3,FRANCÉS,1
Costa Rica,2022,TODOS,TODOS,60% - 70%,7,1.0,0.0,3,PORTUGUÉS,1
Costa Rica,2022,TODOS,TODOS,70% - 80%,8,1.0,0.0,4,ESPAÑOL,2
Costa Rica,2022,TODOS,TODOS,70% - 80%,8,1.0,0.0,4,HINDÍ,1
Costa Rica,2022,TODOS,TODOS,70% - 80%,8,1.0,0.0,4,INGLÉS,1
Costa Rica,2022,TODOS,TODOS,80% - 90%,9,1.0,0.0,3,ESPAÑOL,2
Costa Rica,2022,TODOS,TODOS,80% - 90%,9,1.0,0.0,3,INGLÉS,1
Costa Rica,2022,TODOS,TODOS,Larga Cola,10,1.0,0.0,4,ESPAÑOL,2
Costa Rica,2022,TODOS,TODOS,Larga Cola,10,1.0,0.0,4,INGLÉS,1
Costa Rica,2022,TODOS,TODOS,Larga Cola,10,1.0,0.0,4,ITALIANO,1
Costa Rica,2023,000 - Generalidades,AMBAS,Top 10%,1,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,000 - Generalidades,AMBAS,Top 10%,1,3.0,0.0,1,ITALIANO,2
Costa Rica,2023,000 - Generalidades,EDITORIAL COMERCIAL,Top 10%,1,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,000 - Generalidades,EDITORIAL COMERCIAL,Top 10%,1,3.0,0.0,1,ITALIANO,2
Costa Rica,2023,000 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,000 - Generalidades,TODOS,Top 10%,1,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,000 - Generalidades,TODOS,Top 10%,1,3.0,0.0,1,ITALIANO,2
Costa Rica,2023,000 - Generalidades,TODOS,10% - 20%,2,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,100 - Filosofía y psicología,AUTOR-EDITOR,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,100 - Filosofía y psicología,TODOS,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,200 - Religión,AUTOR-EDITOR,Top 10%,1,4.0,0.0,1,INGLÉS,4
Costa Rica,2023,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.0,0.0,1,INGLÉS,8
Costa Rica,2023,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,200 - Religión,TODOS,Top 10%,1,8.0,0.0,1,INGLÉS,8
Costa Rica,2023,200 - Religión,TODOS,10% - 20%,2,4.0,0.0,1,INGLÉS,4
Costa Rica,2023,200 - Religión,TODOS,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,AMBAS,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,300 - Ciencias sociales,AMBAS,10% - 20%,2,4.0,0.0,1,ESPAÑOL,2
Costa Rica,2023,300 - Ciencias sociales,AMBAS,10% - 20%,2,4.0,0.0,1,INGLÉS,2
Costa Rica,2023,300 - Ciencias sociales,AMBAS,20% - 30%,3,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,300 - Ciencias sociales,AMBAS,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,AMBAS,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,AUTOR-EDITOR,Top 10%,1,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,10% - 20%,2,4.0,0.0,1,ESPAÑOL,2
Costa Rica,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,10% - 20%,2,4.0,0.0,1,INGLÉS,2
Costa Rica,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,20% - 30%,3,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,ENTIDAD PÚBLICA,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,TODOS,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,300 - Ciencias sociales,TODOS,10% - 20%,2,4.0,0.0,1,ESPAÑOL,2
Costa Rica,2023,300 - Ciencias sociales,TODOS,10% - 20%,2,4.0,0.0,1,INGLÉS,2
Costa Rica,2023,300 - Ciencias sociales,TODOS,20% - 30%,3,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,300 - Ciencias sociales,TODOS,30% - 40%,4,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,300 - Ciencias sociales,TODOS,40% - 50%,5,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,300 - Ciencias sociales,TODOS,50% - 60%,6,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,TODOS,60% - 70%,7,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,TODOS,70% - 80%,8,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,300 - Ciencias sociales,TODOS,80% - 90%,9,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,500 - Ciencias naturales y matemáticas,AMBAS,Top 10%,1,7.0,0.0,1,ESPAÑOL,6
Costa Rica,2023,500 - Ciencias naturales y matemáticas,AMBAS,Top 10%,1,7.0,0.0,1,INGLÉS,1
Costa Rica,2023,500 - Ciencias naturales y matemáticas,AMBAS,10% - 20%,2,6.0,0.0,1,ESPAÑOL,4
Costa Rica,2023,500 - Ciencias naturales y matemáticas,AMBAS,10% - 20%,2,6.0,0.0,1,INGLÉS,2
Costa Rica,2023,500 - Ciencias naturales y matemáticas,AUTOR-EDITOR,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,Top 10%,1,7.0,0.0,1,ESPAÑOL,6
Costa Rica,2023,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,Top 10%,1,7.0,0.0,1,INGLÉS,1
Costa Rica,2023,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,Top 10%,1,6.0,0.0,1,ESPAÑOL,4
Costa Rica,2023,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,Top 10%,1,6.0,0.0,1,INGLÉS,2
Costa Rica,2023,500 - Ciencias naturales y matemáticas,TODOS,Top 10%,1,7.0,0.0,1,ESPAÑOL,6
Costa Rica,2023,500 - Ciencias naturales y matemáticas,TODOS,Top 10%,1,7.0,0.0,1,INGLÉS,1
Costa Rica,2023,500 - Ciencias naturales y matemáticas,TODOS,10% - 20%,2,6.0,0.0,1,ESPAÑOL,4
Costa Rica,2023,500 - Ciencias naturales y matemáticas,TODOS,10% - 20%,2,6.0,0.0,1,INGLÉS,2
Costa Rica,2023,500 - Ciencias naturales y matemáticas,TODOS,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Top 10%,1,3.0,0.0,1,INGLÉS,3
Costa Rica,2023,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,Top 10%,1,3.0,0.0,1,INGLÉS,3
Costa Rica,2023,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PÚBLICA,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,700 - Las Artes Bellas artes y artes decorativas,TODOS,Top 10%,1,3.0,0.0,1,INGLÉS,3
Costa Rica,2023,700 - Las Artes Bellas artes y artes decorativas,TODOS,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,800 - Literatura y retórica,AMBAS,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,800 - Literatura y retórica,AMBAS,10% - 20%,2,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,800 - Literatura y retórica,AMBAS,20% - 30%,3,1.0,0.0,1,ALEMÁN,1
Costa Rica,2023,800 - Literatura y retórica,AMBAS,30% - 40%,4,1.0,0.0,1,CABÉCAR,1
Costa Rica,2023,800 - Literatura y retórica,AMBAS,40% - 50%,5,1.0,0.0,1,FRANCÉS,1
Costa Rica,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,10% - 20%,2,1.0,0.0,1,ALEMÁN,1
Costa Rica,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,20% - 30%,3,1.0,0.0,1,FRANCÉS,1
Costa Rica,2023,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Top 10%,1,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,10% - 20%,2,1.0,0.0,1,CABÉCAR,1
Costa Rica,2023,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,4.0,0.0,1,CHINO,1
Costa Rica,2023,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,4.0,0.0,1,NÁHUATL,1
Costa Rica,2023,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,4.0,0.0,1,ÁRABE,2
Costa Rica,2023,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,3.0,0.0,1,INGLÉS,2
Costa Rica,2023,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,800 - Literatura y retórica,TODOS,10% - 20%,2,4.0,0.0,1,CHINO,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,10% - 20%,2,4.0,0.0,1,NÁHUATL,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,10% - 20%,2,4.0,0.0,1,ÁRABE,2
Costa Rica,2023,800 - Literatura y retórica,TODOS,20% - 30%,3,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,20% - 30%,3,3.0,0.0,1,INGLÉS,2
Costa Rica,2023,800 - Literatura y retórica,TODOS,30% - 40%,4,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,800 - Literatura y retórica,TODOS,40% - 50%,5,1.0,0.0,1,ALEMÁN,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,50% - 60%,6,1.0,0.0,1,CABÉCAR,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,60% - 70%,7,1.0,0.0,1,FRANCÉS,1
Costa Rica,2023,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,900 - Geografía e historia,AUTOR-EDITOR,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,900 - Geografía e historia,ENTIDAD PÚBLICA,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,900 - Geografía e historia,TODOS,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,900 - Geografía e historia,TODOS,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,900 - Geografía e historia,TODOS,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,SIN IDENTIFICAR,AUTOR-EDITOR,Top 10%,1,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,SIN IDENTIFICAR,TODOS,Top 10%,1,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,AMBAS,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,TODOS,AMBAS,10% - 20%,2,7.0,0.0,1,ESPAÑOL,6
Costa Rica,2023,TODOS,AMBAS,10% - 20%,2,7.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,AMBAS,20% - 30%,3,7.0,0.0,1,ESPAÑOL,5
Costa Rica,2023,TODOS,AMBAS,20% - 30%,3,7.0,0.0,1,INGLÉS,2
Costa Rica,2023,TODOS,AMBAS,30% - 40%,4,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,TODOS,AMBAS,40% - 50%,5,5.0,1.41,2,ESPAÑOL,5
Costa Rica,2023,TODOS,AMBAS,40% - 50%,5,5.0,1.41,2,INGLÉS,5
Costa Rica,2023,TODOS,AMBAS,50% - 60%,6,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,AMBAS,50% - 60%,6,3.0,0.0,1,ITALIANO,2
Costa Rica,2023,TODOS,AMBAS,60% - 70%,7,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,AMBAS,70% - 80%,8,1.0,0.0,1,ALEMÁN,1
Costa Rica,2023,TODOS,AMBAS,80% - 90%,9,1.0,0.0,1,CABÉCAR,1
Costa Rica,2023,TODOS,AMBAS,Larga Cola,10,1.0,0.0,2,ESPAÑOL,1
Costa Rica,2023,TODOS,AMBAS,Larga Cola,10,1.0,0.0,2,FRANCÉS,1
Costa Rica,2023,TODOS,AUTOR-EDITOR,Top 10%,1,4.0,0.0,1,INGLÉS,4
Costa Rica,2023,TODOS,AUTOR-EDITOR,10% - 20%,2,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,TODOS,AUTOR-EDITOR,20% - 30%,3,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,AUTOR-EDITOR,30% - 40%,4,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,AUTOR-EDITOR,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,AUTOR-EDITOR,50% - 60%,6,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,Top 10%,1,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,10% - 20%,2,7.0,0.0,1,ESPAÑOL,6
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,10% - 20%,2,7.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,20% - 30%,3,3.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,20% - 30%,3,3.0,0.0,1,ITALIANO,2
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,30% - 40%,4,1.0,0.0,1,ALEMÁN,1
Costa Rica,2023,TODOS,EDITORIAL COMERCIAL,40% - 50%,5,1.0,0.0,1,FRANCÉS,1
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,Top 10%,1,7.0,0.0,1,ESPAÑOL,5
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,Top 10%,1,7.0,0.0,1,INGLÉS,2
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,10% - 20%,2,7.0,0.0,1,ESPAÑOL,7
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,20% - 30%,3,6.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,20% - 30%,3,6.0,0.0,1,INGLÉS,3
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,30% - 40%,4,4.0,0.0,1,ESPAÑOL,2
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,30% - 40%,4,4.0,0.0,1,INGLÉS,2
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,40% - 50%,5,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,50% - 60%,6,1.0,0.0,1,CABÉCAR,1
Costa Rica,2023,TODOS,EDITORIAL UNIVERSITARIA,60% - 70%,7,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.0,0.0,1,INGLÉS,8
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,4.0,0.0,1,CHINO,1
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,4.0,0.0,1,NÁHUATL,1
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,4.0,0.0,1,ÁRABE,2
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,4.0,0.0,1,ESPAÑOL,2
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,4.0,0.0,1,INGLÉS,2
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,3.0,0.0,1,ESPAÑOL,3
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,50% - 60%,6,1.0,0.0,1,INGLÉS,1
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,60% - 70%,7,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,ENTIDAD PRIVADA NO EDITORIAL,70% - 80%,8,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,ENTIDAD PÚBLICA,Top 10%,1,2.0,0.0,1,ESPAÑOL,2
Costa Rica,2023,TODOS,ENTIDAD PÚBLICA,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1
Costa Rica,2023,TODOS,TODOS,Top 10%,1,7.5,0.71,2,ESPAÑOL,7
Costa Rica,2023,TODOS,TODOS,Top 10%,1,7.5,0.71,2,INGLÉS,8
Costa Rica,2023,TODOS,TODOS,10% - 20%,2,7.0,0.0,3,ESPAÑOL,18
Costa Rica,2023,TODOS,TODOS,10% - 20%,2,7.0,0.0,3,INGLÉS,3
Costa Rica,2023,TODOS,TODOS,20% - 30%,3,4.67,1.15,3,ESPAÑOL,5
Costa Rica,2023,TODOS,TODOS,20% - 30%,3,4.67,1.15,3,INGLÉS,9
Costa Rica,2023,TODOS,TODOS,30% - 40%,4,3.67,0.58,3,CHINO,1
Costa Rica,2023,TODOS,TODOS,30% - 40%,4,3.67,0.58,3,ESPAÑOL,3
Costa Rica,2023,TODOS,TODOS,30% - 40%,4,3.67,0.58,3,INGLÉS,2
Costa Rica,2023,TODOS,TODOS,30% - 40%,4,3.67,0.58,3,ITALIANO,2
Costa Rica,2023,TODOS,TODOS,30% - 40%,4,3.67,0.58,3,NÁHUATL,1
Costa Rica,2023,TODOS,TODOS,30% - 40%,4,3.67,0.58,3,ÁRABE,2
Costa Rica,2023,TODOS,TODOS,40% - 50%,5,2.67,0.58,3,ESPAÑOL,8
Costa Rica,2023,TODOS,TODOS,50% - 60%,6,1.0,0.0,2,ESPAÑOL,1
Costa Rica,2023,TODOS,TODOS,50% - 60%,6,1.0,0.0,2,INGLÉS,1
Costa Rica,2023,TODOS,TODOS,60% - 70%,7,1.0,0.0,3,ALEMÁN,1
Costa Rica,2023,TODOS,TODOS,60% - 70%,7,1.0,0.0,3,CABÉCAR,1
Costa Rica,2023,TODOS,TODOS,60% - 70%,7,1.0,0.0,3,INGLÉS,1
Costa Rica,2023,TODOS,TODOS,70% - 80%,8,1.0,0.0,3,ESPAÑOL,2
Costa Rica,2023,TODOS,TODOS,70% - 80%,8,1.0,0.0,3,FRANCÉS,1
Costa Rica,2023,TODOS,TODOS,80% - 90%,9,1.0,0.0,3,ESPAÑOL,3
Costa Rica,2023,TODOS,TODOS,Larga Cola,10,1.0,0.0,3,ESPAÑOL,2
Costa Rica,2023,TODOS,TODOS,Larga Cola,10,1.0,0.0,3,INGLÉS,1
Costa Rica,2024,000 - Generalidades,AMBAS,Top 10%,1,1.0,0.0,1,ESPAÑOL,1
