PAIS,ANO,DEWEY PRINCIPAL,ESTADO_TRADUCCION,TIPO_AGENTE,EDITORIAL,CANTIDAD
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,COMPANIA DE SEGUROS BOLIVAR S.A,6
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CORPORACION MUSEO DE ARTE MODERNO,2
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CORPORACION TALLER 7,1
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION AUROMIRA,1
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PÚBLICA,BANCO DE LA REPUBLICA,1
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PÚBLICA,GOBERNACION DE LA GUAJIRA,1
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO DISTRITAL DE LAS ARTES,2
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO DISTRITAL DE PATRIMONIO CULTURAL,1
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,COMPANIA DE SEGUROS BOLIVAR S.A,6
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,CORPORACION MUSEO DE ARTE MODERNO,2
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,GRUPO PLANETA,5
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,PANAMERICANA LIBRERIA Y PAPELERIA,18
Colombia,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,UNIVERSIDAD PILOTO DE COLOMBIA,3
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,EDITORIAL 3J MEDIA SAS,96
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,EDUCACTIVA,95
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,GRUPO PLANETA,279
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,PENGUIN RANDOM HOUSE,336
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,RICHMOND PUBLISHING,85
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"BLANDON LONDONO, LIBARDO ARIEL",6
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"CARDONA BUSTAMANTE, GUILLERMO JAIRO",4
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"COSSIO GIL, JOSE ALEXANDER",4
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"GONZALEZ GALINDO, JAIRO",14
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"OSORIO LOPEZ, JULIAN ANDRES",5
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL 3J MEDIA SAS,96
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,EDUCACTIVA,95
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,GRUPO PLANETA,279
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,336
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,RICHMOND PUBLISHING,85
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD DEL NORTE,25
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE ANTIOQUIA,28
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL VALLE,47
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD EAFIT,36
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PONTIFICIA BOLIVARIANA,22
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CORPORACION CULTURAL ENTRELETRAS,8
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FONDO PARA LA ACCION AMBIENTAL Y LA NINEZ,25
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION CULTURAL Y SOCIAL PIJAO,58
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION PARA LA PROMOCION EMPRESARIAL FUNDAPROEMPRESA,40
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,TEXT ONE.COM SAS,15
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,BIBLIOTECA NACIONAL DE COLOMBIA,28
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,FONDO MIXTO DE CULTURA DE LA GUAJIRA,4
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO DISTRITAL DE LAS ARTES,11
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO DE EDUCACION NACIONAL DE COLOMBIA,45
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,SECRETARIA DE CULTURA DE PEREIRA,9
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,OTROS,ARTE Y FOTOLITO ARFO EDITORES E IMPRESORES LTDA.,4
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,OTROS,CONFIAR COOPERATIVA FINANCIERA,2
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,OTROS,FUNDACION LITERARIA COMUN PRESENCIA,5
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,OTROS,GRUPO PENTA DISTRIBUIDORES S.A.S,4
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,OTROS,TORRE GRAFICA LIMITADA,2
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,TODOS,EDITORIAL 3J MEDIA SAS,96
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,TODOS,EDUCACTIVA,95
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,TODOS,GRUPO PLANETA,279
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,TODOS,PENGUIN RANDOM HOUSE,336
Colombia,2017,800 - Literatura y retórica,NO TRADUCIDO,TODOS,RICHMOND PUBLISHING,85
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AMBAS,GRUPO PLANETA,101
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AMBAS,PANAMERICANA LIBRERIA Y PAPELERIA,94
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AMBAS,PENGUIN RANDOM HOUSE,204
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AMBAS,REY NARANJO EDITORES S.A.S,22
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AMBAS,RICHMOND PUBLISHING,28
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,"CANO CORRALES, RONALD",1
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,"HURTADO CORREA, JULIO ENRIQUE",1
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,"MUNOZ LOPEZ, OSCAR ALFONSO",1
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,"OTALVARO GUZMAN, VIVIANA",1
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,"PAEZ GOMEZ, YINA JOHANNA",2
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,GRUPO PLANETA,101
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,94
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,204
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,REY NARANJO EDITORES S.A.S,22
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,RICHMOND PUBLISHING,28
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CES,3
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE ANTIOQUIA,4
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,6
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL VALLE,11
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD INDUSTRIAL DE SANTANDER,3
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION DE AUTORIDADES TRADICIONALES DEL TERRITORIO ETNICO WAYUU,1
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,4
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,COLEGIO JOSE MAX LEON,1
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION PARA EL FOMENTO DE LA LECTURA,2
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION PARA LA PROMOCION EMPRESARIAL FUNDAPROEMPRESA,2
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PÚBLICA,BIBLIOTECA NACIONAL DE COLOMBIA,3
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO DISTRITAL DE LAS ARTES,8
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO DE EDUCACION NACIONAL DE COLOMBIA,10
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,OTROS,GRUPO PENTA DISTRIBUIDORES S.A.S,10
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,TODOS,GRUPO PLANETA,101
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,TODOS,PANAMERICANA LIBRERIA Y PAPELERIA,94
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,TODOS,PENGUIN RANDOM HOUSE,204
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,TODOS,REY NARANJO EDITORES S.A.S,22
Colombia,2017,800 - Literatura y retórica,TRADUCIDO,TODOS,RICHMOND PUBLISHING,28
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AMBAS,CASA EDITORIAL EL TIEMPO S.A.,21
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AMBAS,GRUPO PLANETA,37
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AMBAS,PONTIFICIA UNIVERSIDAD JAVERIANA,18
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AMBAS,UNIVERSIDAD DEL ROSARIO,21
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AMBAS,UNIVERSIDAD NACIONAL DE COLOMBIA,25
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"ABRIL ROJAS, GILBERTO",2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"ALVEAR SANIN, JOSE DE JESUS",3
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"BUITRAGO BOADA, JAIRO JOAQUIN",2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"KOCSIS BORSI HEYI, IMRE",2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"RAMOS BARROSO, ANTONIO ARISTIDES",3
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,CASA EDITORIAL EL TIEMPO S.A.,21
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,4
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,GRUPO PLANETA,37
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,13
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,SIC EDITORIAL LTDA.,11
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD DEL NORTE,6
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,PONTIFICIA UNIVERSIDAD JAVERIANA,18
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL ROSARIO,21
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL VALLE,18
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,25
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION AMBIENTE Y SOCIEDAD,2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CAMARA COLOMBIANA DEL LIBRO,2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,"CORPORACION DE ESTUDIOS CULTURALES PARA LA INVESTIGACION, GESTION Y ADMINISTRACION DEL PATRIMONIO CULTURAL",2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,GRAN LOGIA DE COLOMBIA,2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SOCIEDAD GEOGRAFICA DE COLOMBIA,2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,ALCALDIA MAYOR DE BOGOTA D.C. - SECRETARIA GENERAL,2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,BANCO DE LA REPUBLICA,3
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,BIBLIOTECA NACIONAL DE COLOMBIA,22
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA,5
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA,6
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,OTROS,NEWBERY COMMUNICATIONS SAS,2
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,OTROS,"TRESPALACIOS FLOREZ, HEYDI LUZ /HIPATIA CAFE Y LIBRERIA",1
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,TODOS,BIBLIOTECA NACIONAL DE COLOMBIA,22
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,TODOS,CASA EDITORIAL EL TIEMPO S.A.,21
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,TODOS,GRUPO PLANETA,37
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,TODOS,UNIVERSIDAD DEL ROSARIO,21
Colombia,2017,900 - Geografía e historia,NO TRADUCIDO,TODOS,UNIVERSIDAD NACIONAL DE COLOMBIA,25
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AMBAS,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,2
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AMBAS,GRUPO PLANETA,51
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AMBAS,PANAMERICANA LIBRERIA Y PAPELERIA,5
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AMBAS,PENGUIN RANDOM HOUSE,3
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AMBAS,UNIVERSIDAD DE LOS ANDES,4
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,"GONZALEZ FORERO, DORA RAQUEL",1
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,"NARANJO URIBE, MONICA",1
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,"OSORIO ANASTASIU, JACQUES",1
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,"PIRAQUIVE DE MORENO, MARIA LUISA",1
Colombia,2017,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,"VANEGAS USECHE, ISIDRO",2
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,2
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,ENTRELIBROS SAS,2
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,GRUPO PLANETA,51
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,5
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,3
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,4
Colombia,2017,900 - Geografía e historia,TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,1
